unit_id,pair_id,coder_id,passage,universes,rank,status,identifica_mudanca,capacidades,capacidade_primaria,mf02,vazamento,acerto_motivo_errado
N-INT|m23c-nint-023-owner-overwrite|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-023-owner-overwrite|C1|local-qwen2-5-coder-7b,codificador_2,1_cega,U1,c889b7e85d9cb7a5d4a13dc3a8855d5d3f29a0ad42a897608a5beb3c0b7729fe,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-023-owner-overwrite|C1|local-qwen2-5-coder-7b,codificador_2,2_nao_cega,U1,c889b7e85d9cb7a5d4a13dc3a8855d5d3f29a0ad42a897608a5beb3c0b7729fe,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-5-6-luna-openai,codificador_1,1_cega,U1,e279ee4edf0a165866120d8ebd79902b35ebf5c8e3e4f834c95f5641781bc4fe,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-5-6-luna-openai,codificador_1,2_nao_cega,U1,e279ee4edf0a165866120d8ebd79902b35ebf5c8e3e4f834c95f5641781bc4fe,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-5-6-luna-openai,codificador_2,1_cega,U1,e279ee4edf0a165866120d8ebd79902b35ebf5c8e3e4f834c95f5641781bc4fe,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-5-6-luna-openai,codificador_2,2_nao_cega,U1,e279ee4edf0a165866120d8ebd79902b35ebf5c8e3e4f834c95f5641781bc4fe,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-oss-20b-groq,codificador_1,1_cega,U1,4aca1f97be9a05c134693c76a8a5fccdcda43225e2844607192fcfa5566f72c3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-oss-20b-groq,codificador_1,2_nao_cega,U1,4aca1f97be9a05c134693c76a8a5fccdcda43225e2844607192fcfa5566f72c3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-oss-20b-groq,codificador_2,1_cega,U1,4aca1f97be9a05c134693c76a8a5fccdcda43225e2844607192fcfa5566f72c3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-gpt-oss-20b-groq,codificador_2,2_nao_cega,U1,4aca1f97be9a05c134693c76a8a5fccdcda43225e2844607192fcfa5566f72c3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-qwen3-8b-alibaba,codificador_1,1_cega,U1,5c2223d9e3c10c8b347c5e3020728dbbf75c852e487c32ae59a8ac5be33d45f7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-qwen3-8b-alibaba,codificador_1,2_nao_cega,U1,5c2223d9e3c10c8b347c5e3020728dbbf75c852e487c32ae59a8ac5be33d45f7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-qwen3-8b-alibaba,codificador_2,1_cega,U1,5c2223d9e3c10c8b347c5e3020728dbbf75c852e487c32ae59a8ac5be33d45f7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-023-owner-overwrite|C1|remote-qwen3-8b-alibaba,codificador_2,2_nao_cega,U1,5c2223d9e3c10c8b347c5e3020728dbbf75c852e487c32ae59a8ac5be33d45f7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C2|local-qwen3-8b|R1,N-INT|m23c-nint-023-owner-overwrite|C2|local-qwen3-8b,codificador_1,1_cega,U1,4e555c006fe0adaa42e002c9a861cdd469db8154462518f4ade7c9f41baca130,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C2|local-qwen3-8b|R1,N-INT|m23c-nint-023-owner-overwrite|C2|local-qwen3-8b,codificador_1,2_nao_cega,U1,4e555c006fe0adaa42e002c9a861cdd469db8154462518f4ade7c9f41baca130,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C2|local-qwen3-8b|R1,N-INT|m23c-nint-023-owner-overwrite|C2|local-qwen3-8b,codificador_2,1_cega,U1,4e555c006fe0adaa42e002c9a861cdd469db8154462518f4ade7c9f41baca130,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C2|local-qwen3-8b|R1,N-INT|m23c-nint-023-owner-overwrite|C2|local-qwen3-8b,codificador_2,2_nao_cega,U1,4e555c006fe0adaa42e002c9a861cdd469db8154462518f4ade7c9f41baca130,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C2|remote-gpt-oss-20b-groq|R2,N-INT|m23c-nint-023-owner-overwrite|C2|remote-gpt-oss-20b-groq,codificador_1,1_cega,U3,9a9a8b988ad7a4ee9542272aa638825bf91c90a35c6d5b8013e5151ba23d6b5a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C2|remote-gpt-oss-20b-groq|R2,N-INT|m23c-nint-023-owner-overwrite|C2|remote-gpt-oss-20b-groq,codificador_1,2_nao_cega,U3,9a9a8b988ad7a4ee9542272aa638825bf91c90a35c6d5b8013e5151ba23d6b5a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C2|remote-gpt-oss-20b-groq|R2,N-INT|m23c-nint-023-owner-overwrite|C2|remote-gpt-oss-20b-groq,codificador_2,1_cega,U3,9a9a8b988ad7a4ee9542272aa638825bf91c90a35c6d5b8013e5151ba23d6b5a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-023-owner-overwrite|C2|remote-gpt-oss-20b-groq|R2,N-INT|m23c-nint-023-owner-overwrite|C2|remote-gpt-oss-20b-groq,codificador_2,2_nao_cega,U3,9a9a8b988ad7a4ee9542272aa638825bf91c90a35c6d5b8013e5151ba23d6b5a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen2-5-coder-7b,codificador_1,1_cega,U1,6de0101a2fec885523924fd40f6d6d456b5126749bd51a4779f129c849f067e8,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen2-5-coder-7b,codificador_1,2_nao_cega,U1,6de0101a2fec885523924fd40f6d6d456b5126749bd51a4779f129c849f067e8,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen2-5-coder-7b,codificador_2,1_cega,U1,6de0101a2fec885523924fd40f6d6d456b5126749bd51a4779f129c849f067e8,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen2-5-coder-7b,codificador_2,2_nao_cega,U1,6de0101a2fec885523924fd40f6d6d456b5126749bd51a4779f129c849f067e8,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen3-8b,codificador_1,1_cega,U1,e29b26b9078c784345ddb6a7b8b6f614d723c9f9bffda2d503f5457a6730c8a6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen3-8b,codificador_1,2_nao_cega,U1,e29b26b9078c784345ddb6a7b8b6f614d723c9f9bffda2d503f5457a6730c8a6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen3-8b,codificador_2,1_cega,U1,e29b26b9078c784345ddb6a7b8b6f614d723c9f9bffda2d503f5457a6730c8a6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|local-qwen3-8b,codificador_2,2_nao_cega,U1,e29b26b9078c784345ddb6a7b8b6f614d723c9f9bffda2d503f5457a6730c8a6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-5-6-luna-openai,codificador_1,1_cega,U1,74e20d730090682f11ec47f0f64f698a73306bdc46c9c90a43ae7fac71b633d3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-5-6-luna-openai,codificador_1,2_nao_cega,U1,74e20d730090682f11ec47f0f64f698a73306bdc46c9c90a43ae7fac71b633d3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-5-6-luna-openai,codificador_2,1_cega,U1,74e20d730090682f11ec47f0f64f698a73306bdc46c9c90a43ae7fac71b633d3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-5-6-luna-openai,codificador_2,2_nao_cega,U1,74e20d730090682f11ec47f0f64f698a73306bdc46c9c90a43ae7fac71b633d3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-oss-20b-groq,codificador_1,1_cega,U1,1c3c07a097060cc769bc2138b9de941b9fb8a08536e19e9a0ea2dc58f50cc263,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-oss-20b-groq,codificador_1,2_nao_cega,U1,1c3c07a097060cc769bc2138b9de941b9fb8a08536e19e9a0ea2dc58f50cc263,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-oss-20b-groq,codificador_2,1_cega,U1,1c3c07a097060cc769bc2138b9de941b9fb8a08536e19e9a0ea2dc58f50cc263,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-gpt-oss-20b-groq,codificador_2,2_nao_cega,U1,1c3c07a097060cc769bc2138b9de941b9fb8a08536e19e9a0ea2dc58f50cc263,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-qwen3-8b-alibaba,codificador_1,1_cega,U1,f4ad83a0ce0e8f4b283d890b3bc7401cc1a3a1e603039e053e7164f8a0dd7702,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-qwen3-8b-alibaba,codificador_1,2_nao_cega,U1,f4ad83a0ce0e8f4b283d890b3bc7401cc1a3a1e603039e053e7164f8a0dd7702,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-qwen3-8b-alibaba,codificador_2,1_cega,U1,f4ad83a0ce0e8f4b283d890b3bc7401cc1a3a1e603039e053e7164f8a0dd7702,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|C1|remote-qwen3-8b-alibaba,codificador_2,2_nao_cega,U1,f4ad83a0ce0e8f4b283d890b3bc7401cc1a3a1e603039e053e7164f8a0dd7702,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen2-5-coder-7b,codificador_1,1_cega,U2,862e205c9debfc4d9153a511c434594366f61981e4a020e63930c785e898122a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen2-5-coder-7b,codificador_1,2_nao_cega,U2,862e205c9debfc4d9153a511c434594366f61981e4a020e63930c785e898122a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen2-5-coder-7b,codificador_2,1_cega,U2,862e205c9debfc4d9153a511c434594366f61981e4a020e63930c785e898122a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen2-5-coder-7b|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen2-5-coder-7b,codificador_2,2_nao_cega,U2,862e205c9debfc4d9153a511c434594366f61981e4a020e63930c785e898122a,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen3-8b,codificador_1,1_cega,U2,15b298cf2c58551c85800580f561ccf5fb826a581cbb102afad85cbdcc7ec51b,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen3-8b,codificador_1,2_nao_cega,U2,15b298cf2c58551c85800580f561ccf5fb826a581cbb102afad85cbdcc7ec51b,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen3-8b,codificador_2,1_cega,U2,15b298cf2c58551c85800580f561ccf5fb826a581cbb102afad85cbdcc7ec51b,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|local-qwen3-8b,codificador_2,2_nao_cega,U2,15b298cf2c58551c85800580f561ccf5fb826a581cbb102afad85cbdcc7ec51b,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|remote-gpt-5-6-luna-openai,codificador_1,1_cega,U2,56e5ceb00dfb86b09c2a2febe6d12c031dc87e7a1f300794b68a61920a073d9b,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|remote-gpt-5-6-luna-openai,codificador_1,2_nao_cega,U2,56e5ceb00dfb86b09c2a2febe6d12c031dc87e7a1f300794b68a61920a073d9b,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|remote-gpt-5-6-luna-openai,codificador_2,1_cega,U2,56e5ceb00dfb86b09c2a2febe6d12c031dc87e7a1f300794b68a61920a073d9b,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|remote-gpt-5-6-luna-openai,codificador_2,2_nao_cega,U2,56e5ceb00dfb86b09c2a2febe6d12c031dc87e7a1f300794b68a61920a073d9b,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|remote-qwen3-8b-alibaba,codificador_1,1_cega,U2,27a3d65db341aa604e4453edf1a92301b4a12ab9a8d895b0390596148a2edbaf,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|remote-qwen3-8b-alibaba,codificador_1,2_nao_cega,U2,27a3d65db341aa604e4453edf1a92301b4a12ab9a8d895b0390596148a2edbaf,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|remote-qwen3-8b-alibaba,codificador_2,1_cega,U2,27a3d65db341aa604e4453edf1a92301b4a12ab9a8d895b0390596148a2edbaf,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|C2|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|C2|remote-qwen3-8b-alibaba,codificador_2,2_nao_cega,U2,27a3d65db341aa604e4453edf1a92301b4a12ab9a8d895b0390596148a2edbaf,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|D|local-qwen3-8b,codificador_1,1_cega,U2,0c5d82e44b676798cefbf5361acdc4bb1459cddf7931ecfbd2372618a4362d94,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|D|local-qwen3-8b,codificador_1,2_nao_cega,U2,0c5d82e44b676798cefbf5361acdc4bb1459cddf7931ecfbd2372618a4362d94,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|D|local-qwen3-8b,codificador_2,1_cega,U2,0c5d82e44b676798cefbf5361acdc4bb1459cddf7931ecfbd2372618a4362d94,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|local-qwen3-8b|R1,N-INT|m23c-nint-024-bulk-disclosure|D|local-qwen3-8b,codificador_2,2_nao_cega,U2,0c5d82e44b676798cefbf5361acdc4bb1459cddf7931ecfbd2372618a4362d94,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-024-bulk-disclosure|D|remote-gpt-oss-20b-groq,codificador_1,1_cega,U2,0edabece700a44c360b1b73d77c271d969e4eeb1d61d55ddf8fb3cfede9b0aa8,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-024-bulk-disclosure|D|remote-gpt-oss-20b-groq,codificador_1,2_nao_cega,U2,0edabece700a44c360b1b73d77c271d969e4eeb1d61d55ddf8fb3cfede9b0aa8,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-024-bulk-disclosure|D|remote-gpt-oss-20b-groq,codificador_2,1_cega,U2,0edabece700a44c360b1b73d77c271d969e4eeb1d61d55ddf8fb3cfede9b0aa8,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-024-bulk-disclosure|D|remote-gpt-oss-20b-groq,codificador_2,2_nao_cega,U2,0edabece700a44c360b1b73d77c271d969e4eeb1d61d55ddf8fb3cfede9b0aa8,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|D|remote-qwen3-8b-alibaba,codificador_1,1_cega,U2,0748c81232c66be71eae75a0980fd9d39b3d02683b30dc3d74d086e813230db7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|D|remote-qwen3-8b-alibaba,codificador_1,2_nao_cega,U2,0748c81232c66be71eae75a0980fd9d39b3d02683b30dc3d74d086e813230db7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|D|remote-qwen3-8b-alibaba,codificador_2,1_cega,U2,0748c81232c66be71eae75a0980fd9d39b3d02683b30dc3d74d086e813230db7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-024-bulk-disclosure|D|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-024-bulk-disclosure|D|remote-qwen3-8b-alibaba,codificador_2,2_nao_cega,U2,0748c81232c66be71eae75a0980fd9d39b3d02683b30dc3d74d086e813230db7,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-5-6-luna-openai,codificador_1,1_cega,U2,3ef63c7a4688ad0bce643df045eccf88221066559b7719b85ed820783b66d7a4,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-5-6-luna-openai,codificador_1,2_nao_cega,U2,3ef63c7a4688ad0bce643df045eccf88221066559b7719b85ed820783b66d7a4,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-5-6-luna-openai,codificador_2,1_cega,U2,3ef63c7a4688ad0bce643df045eccf88221066559b7719b85ed820783b66d7a4,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-5-6-luna-openai|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-5-6-luna-openai,codificador_2,2_nao_cega,U2,3ef63c7a4688ad0bce643df045eccf88221066559b7719b85ed820783b66d7a4,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-oss-20b-groq,codificador_1,1_cega,U2,289227c4079e1c4e8a1fecb6f0bc9375fec8831b0c942586840436cafb9895a6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-oss-20b-groq,codificador_1,2_nao_cega,U2,289227c4079e1c4e8a1fecb6f0bc9375fec8831b0c942586840436cafb9895a6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-oss-20b-groq,codificador_2,1_cega,U2,289227c4079e1c4e8a1fecb6f0bc9375fec8831b0c942586840436cafb9895a6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-oss-20b-groq|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-gpt-oss-20b-groq,codificador_2,2_nao_cega,U2,289227c4079e1c4e8a1fecb6f0bc9375fec8831b0c942586840436cafb9895a6,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-qwen3-8b-alibaba,codificador_1,1_cega,U1,3797866755d71f5d3844e1918ed81575571d7de6c0603b6a597e22e96a45f7d3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-qwen3-8b-alibaba,codificador_1,2_nao_cega,U1,3797866755d71f5d3844e1918ed81575571d7de6c0603b6a597e22e96a45f7d3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
N-INT|m23c-nint-025-conditional-config|C1|remote-qwen3-8b-alibaba|R1,N-INT|m23c-nint-025-conditional-config|C1|remote-qwen3-8b-alibaba,codificador_2,1_cega,U1,3797866755d71f5d3844e1918ed81575571d7de6c0603b6a597e22e96a45f7d3,pendente_codificacao_humana,NA,NA,NA,NA,NA,NA
